source_file,avg DF0,avg DDF0,avg Jitter,avg Shimmer,avg apq,avg ppq,avg logE,std DF0,std DDF0,std Jitter,std Shimmer,std apq,std ppq,std logE,skewness DF0,skewness DDF0,skewness Jitter,skewness Shimmer,skewness apq,skewness ppq,skewness logE,kurtosis DF0,kurtosis DDF0,kurtosis Jitter,kurtosis Shimmer,kurtosis apq,kurtosis ppq,kurtosis logE
AA09_S11,0.3522034585475921,0.0441048629581928,3.844138916949678,9.984044441629164,21.535231231406527,3.717476208516885,-13.175615189161611,10.28238582611084,14.654298782348633,6.274508348192967,15.230340120555836,19.335141234646105,3.85254490098238,4.762639568869248,3.360172849345836,-0.1522545147714681,4.686487371938199,2.479396063551525,1.2273744060744167,1.896720757415624,-1.0089937162596936,19.523405474699697,7.43361327755194,27.045182057820146,6.717470050110238,0.9521687422381118,4.166314833383279,0.7508054023543025
AA05_S51,-0.3431216776371002,0.0948093309998512,5.951619962767989,7.573958277121255,36.18984130318459,6.970969039625241,-20.37495261612089,37.37249374389648,61.17954254150391,9.095580188302977,9.470409719113666,25.453684044844167,10.678892822128883,7.757808294925695,-0.298548570643715,0.7995599861847597,2.858000073856678,2.118470001825373,0.6458114082764893,3.7859753695204,-0.8749110825531414,7.404691668085409,7.410511905358556,8.119641461588678,5.853358289710565,-0.3320890453085336,19.495706410717823,0.4507600096020057
AA08_S21,-0.1314204037189483,-0.0317898616194725,5.367435115693967,9.325945126392416,28.592970084019026,6.287275978915097,-15.060528648168589,35.646358489990234,55.502559661865234,8.887343639679363,12.381235701574743,26.062553089545634,9.45701182990208,7.215904231858728,0.1107811772063186,1.017400420182102,3.196886404524693,2.056070660305957,1.6570031853168643,3.17375932643074,-1.3506607828697716,9.606407145641064,9.733918237211226,10.55873623597382,4.296692559666576,3.6968405771760384,14.1566665144529,1.0579708558143135
AA09_S68,-0.0349634028971195,0.2264620810747146,3.902561077849433,9.852612090592684,14.827242537272223,4.379748457424006,-10.033240241736792,12.102725982666016,18.04613494873047,6.222049890293418,15.853413024505013,15.87029645083249,6.03258286458243,4.128949855229654,3.894715915071762,-0.2625867688185007,5.595403828175419,2.068202880744669,1.9164071899131476,3.760965837852474,-1.722075725505143,28.86311220182105,19.244694856193263,42.6977581068022,3.791522896464208,3.295468148391029,18.64137405619568,3.739697280720624
AA08_S133,-0.96187561750412,0.1266838759183883,3.591286198034665,9.869104414385252,27.258043599430582,3.653507926922673,-14.89045833156008,20.864500045776367,31.860685348510746,5.097680005752181,13.934282215514996,29.62462108436648,4.993155729894113,6.467346007210827,1.3257475511112764,0.8201764357422767,4.2206745783464426,2.1186231571293246,1.6644565979648802,3.8079484593339337,-1.464978765604521,16.547092327814173,16.033837775304328,25.21078591142881,4.668821136431967,2.184798286306856,20.610251453790504,1.445572011373213
AA08_S119,-2.3286736011505127,-0.7316353917121887,2.8488036262657968,12.349722955301424,22.805455838508188,1.7765162812171449,-12.421572836961545,13.052355766296388,18.52978515625,2.6388237492875866,13.876842313069575,20.891620681032148,2.023603541696984,6.530884003023773,1.220520668749212,-0.2548176975718952,2.190170701382573,1.3777425318117449,1.1016327656794085,2.1356183052498308,-1.6882760141721442,3.766343580057992,2.826618849245289,6.549450214292202,1.0917787709635327,0.7076246860759787,5.106228937941218,1.4853844913117262
AA05_S84,-1.5251423120498655,0.6407399773597717,4.756916722187253,9.230614303135084,31.80386679456659,6.156741725301121,-16.205162570988097,32.652042388916016,45.55636596679688,8.352812065858126,12.540248184581044,20.86723477957714,9.549233894511731,6.125011107169936,1.3392847922300142,-0.2168588529786679,4.015410053295141,2.7175005940878094,0.6838569360229388,2.843420759597619,-1.359357432286855,16.809733805019135,9.477675571773071,20.290519915676,10.560041962894289,-0.6134115614215849,9.32292096929527,1.7808734756762057
AA05_S192,0.7400004863739014,0.6623466610908508,4.390325429921304,8.24539913170668,25.52197103834771,2.7953340808923,-14.9523988178592,22.222658157348636,35.82162094116211,5.925649880400649,10.593719498319905,21.78797514563361,3.952758616671624,6.017247534186648,-2.2704412004898744,-0.0502896842027048,3.3954543234768084,1.8815174809489137,1.2394793652196254,2.403419905144258,-1.5105948285608315,10.117878614772932,8.79288251071077,14.62727531693054,3.1685149371638666,0.7886860737051062,6.284818843408795,1.795650071380483
AA09_S54,-0.3933389484882355,0.0399861447513103,3.1393202284081028,8.959066301374895,19.18273390804688,4.507692741895044,-11.029073303381557,16.884511947631836,22.265504837036133,6.128446566185582,16.379798353939044,23.78810756307745,5.920605096842828,6.740050061719798,1.8267117556343957,0.9963172899162523,4.484393671158752,3.493356140820519,1.8545879040084805,1.8927592284377064,-2.49609289322388,19.36963006781222,10.734706732437674,21.96074443734132,13.291652854078542,2.252660920944253,2.9421906775769138,6.004855896646546
AA10_S99,-0.3137678802013397,-0.3930844068527221,3.931423525362708,8.89292079949452,26.45944291551734,4.359575099876449,-17.331905037790072,6.726624488830566,9.497905731201172,4.52828700843158,11.432741274514946,15.694709718680269,3.0593715982896184,3.820777520448435,0.0110477950694244,0.2043445457412419,1.864161905903628,2.07230384076664,0.2446132068662883,0.6358496382914899,-0.6897581710060933,2.69833343871563,0.3950228396615567,3.2431136817987625,5.466126773854745,-0.7260188164626098,-0.5281239135997349,1.919342783336221
AA05_S233,-0.5738257765769958,0.7089357376098633,6.573969853037383,10.31903917252246,24.189399033451043,6.508458567670307,-14.056590636794065,41.42470550537109,63.825626373291016,9.933250246089376,10.499743028269622,17.523846528572136,7.673259995160914,4.258581822872585,0.0845654966790446,0.1746614901125496,2.522594188536357,1.119927200729513,0.4677830151574575,1.775103623946574,-0.5031575703655999,5.718184305771958,4.965292525584593,5.675202946656604,0.8833390998528543,-0.966162204418258,2.9037588404929666,-0.2839908498009342
AA05_S79,0.7864142060279846,0.1534741967916488,5.134347982632866,6.497848714738633,34.589725760358725,6.421271118627144,-22.970814501730025,35.21738052368164,53.01954650878906,8.76853310258555,8.473117916552168,26.8143783984,8.103208342705674,6.586879377597119,0.1228633203218967,-0.4068270023460598,3.528351400244452,2.3884716749439208,0.6786780013722208,1.9453932024768916,-0.6262014648882825,11.828677103489664,4.823839554748791,13.4610258926442,8.265386109101547,-0.45025815608644,3.353054198839972,0.2585956293328757
AA05_S132,-1.036805272102356,0.9027831554412842,5.789119458345161,7.667800218911942,32.40204498795512,5.958622980066218,-18.07408144245915,31.7423152923584,49.741207122802734,7.512605993021973,9.379633220505488,21.558624355531,7.705525213738798,5.60630863060014,-0.8032610660285657,-0.4104010286350091,2.5536210631175145,2.181914374200164,0.6836108025027803,1.894175696812116,-0.3943626903303284,5.131301996308174,2.5670772677338998,6.467144645457015,5.376233901242687,-0.5996430971516991,2.5669760131512094,-0.1272487319491935
AA05_S221,0.4475684463977813,0.2276193648576736,5.855868521803191,9.655530973179069,31.577677165029364,5.446011735939817,-17.20114300836508,32.520957946777344,49.24936676025391,9.908106853978174,10.763335316138404,19.4129076030043,5.215275013661788,6.827531664631749,2.1206044444299037,-0.0759067272183319,3.1269548808312004,1.5091970563224704,0.3019264641910549,0.976021687020047,-0.5096659707302893,9.464462534326708,2.497633136823878,10.87591790570739,1.5486534123293474,-0.8295888941725025,-0.0177784657580475,0.1561454601865342
AA09_S77,-0.6238982677459717,-0.0869676768779754,4.7425444140921735,14.512797758318692,26.555595513456,4.51242588985637,-10.528236021507231,12.477136611938477,15.399396896362305,4.528074279642565,21.726281923477888,21.17775341386963,3.191458146251477,5.041071095774207,0.352686377958784,-0.0666612008046407,1.4344417179026177,1.781234601173601,0.8806064786314506,0.7332128055506454,-0.9390822512605552,1.0574633160170317,1.3487502490505865,1.1885196337415858,2.0281433518867638,-0.4051891533439509,-0.3417131247119407,-0.0168222271924625
AA08_S156,-0.2136831134557724,0.2335744947195053,2.6059283930396373,9.032733888798926,29.39859542465378,2.5000280085001068,-15.29341182998414,19.31493377685547,31.88354110717773,4.953327652249788,14.596656562358,25.504753704949675,4.869710594932537,7.350281405592953,-0.988535010568684,2.6270257536683888,5.906925708743891,2.844176969385706,0.8335814597606168,6.611087763513171,-1.285577489712003,32.28564784337665,38.58765292762552,40.77871166243496,9.294147343729438,-0.510452348503946,56.34308176691879,1.0770158010177555
