source_file,global avg var GCI,global avg avg NAQ,global avg std NAQ,global avg avg QOQ,global avg std QOQ,global avg avg H1H2,global avg std H1H2,global avg avg HRF,global avg std HRF,global std var GCI,global std avg NAQ,global std std NAQ,global std avg QOQ,global std std QOQ,global std avg H1H2,global std std H1H2,global std avg HRF,global std std HRF,global skewness var GCI,global skewness avg NAQ,global skewness std NAQ,global skewness avg QOQ,global skewness std QOQ,global skewness avg H1H2,global skewness std H1H2,global skewness avg HRF,global skewness std HRF,global kurtosis var GCI,global kurtosis avg NAQ,global kurtosis std NAQ,global kurtosis avg QOQ,global kurtosis std QOQ,global kurtosis avg H1H2,global kurtosis std H1H2,global kurtosis avg HRF,global kurtosis std HRF
AA05_S302,0.0047304393309376,0.0168244744609447,0.0060708585204832,0.4423517028403295,0.1712157953862718,4.498160255922845,8.009639819523924,324.2006863598937,963.0247468851582,0.0064136852192086,0.0069350847775571,0.0011695524693202,0.0991562001032245,0.1190462732771323,5.321935066025304,1.6848129960979603,242.4568672167005,866.1839498003249,1.960476153717248,-0.3748902901658696,-0.0797514897839589,-0.2794916378701854,3.433286604373716,0.3325543711156686,-0.2986895530382455,0.0596587574525692,1.168662375193181,3.5558486622927825,-1.6071609717514337,-1.0504006314656722,-0.654246255026135,12.29665696560806,-1.0701987819825682,-1.1018098173197317,-0.3224649839059297,0.2935151250689882
AA05_S1,0.0015860232254624,0.021140900117881,0.0065120942704483,0.5008510334628243,0.0950450458245749,-0.5655483456873247,7.363806994820934,244.1589949201617,1200.5681142905316,0.0023979539987534,0.001567010921697,0.0012314829470203,0.0228251540444252,0.0315069097419753,1.607939702459651,1.9697948931530451,169.53769625857348,591.1308889358447,1.389842978761723,-0.0353952835748213,-0.4044263513359137,-0.7339402517719619,0.1123148991953344,-0.3201522332431062,0.2502836201418746,0.3097117331317047,-0.5778563496343269,-0.0632935058008046,-1.0699796253318192,-1.129476701727244,-0.4803155729806305,-1.2720474941655462,-0.916563553020628,-1.015156805304543,-1.2513502962625846,-1.3574446411882428
AA10_S84,0.0014566198941642,0.0067544000998973,0.0032719876308737,0.4731305199278552,0.4170002705698302,13.90631410700607,11.330936718813003,1.8864560297078112,57.18225148672954,0.0007939432793849,0.0034043982194766,0.0012576791470283,0.3736373623175446,0.5846668413520434,6.785676747548398,2.883394080873121,39.8089331008068,17.834831982885156,0.5539641071968594,-0.304734070215338,-1.3739666605691525,1.3481032188404785,2.208373224290768,0.2329301118890707,-0.783331400765021,-0.3268937721660012,-0.2926670605985104,-0.9002765756456892,-0.8018812708424208,1.4480525712458077,1.447378175111771,3.540863460462491,-1.380677654451948,-0.2717864305477699,-1.5787530531847875,-0.9359118710840656
AA09_S27,0.0151829574997309,0.0020520679569809,0.0020842567731875,0.2289031280548898,0.1806652854610186,7.214375385367646,7.986809595389992,29.01274079684954,37.09818045025042,0.0171764666135731,0.001731369571024,0.0013197008519608,0.1745382042379105,0.0996805367660478,4.797149312519179,4.830276679710846,17.740024033737402,29.248623124302245,0.6945126157009727,0.5859040932914586,-0.3028393296687247,0.3445807917749984,-0.6199360523021832,1.2386358809018865,0.6454499179659049,-1.1321489766310653,2.4630709043226293,-1.073734643500706,-0.594478505937742,-1.1956626808925022,-0.6293009553262681,-0.3546876771928855,1.0396551253860045,-0.8420989926825375,2.3866819928176755,6.046053910380083
AA10_S72,0.0109681918906648,0.0054403387832621,0.0024717890572154,0.5046938326738537,0.2975688007957996,11.410354530886464,10.710299242584297,11.416936660307552,464.9574117674208,0.0153684429340843,0.0029754027782588,0.0010639411851622,0.2446111448006642,0.2900452653073277,5.960323410727463,5.395275596694442,401.22753270287626,1576.7876578867829,1.2363783188213593,-0.2816448089240807,0.196104967416105,0.4652022146829824,3.5292411312483765,-0.0109984590219661,0.6328622980656788,-5.697322970991886,6.458856753062563,0.3264921290542641,-1.231890153297288,0.9502530703116006,1.9851589153668003,15.991693529586271,-1.159720573992176,0.5689268648603125,35.18906739006171,45.457590926003256
AA08_S139,0.0047270075276553,0.015324312026009,0.0058457454814503,0.4879661369032121,0.1615068258376913,9.086529183028178,9.104130047058929,2263.372206749842,26537.97615672588,0.0075166428898392,0.0039809821005461,0.0013533360267227,0.099463730789559,0.1699607734379937,5.700285586002652,2.3924017451474384,16413.459824623125,103257.6603083119,1.844209028407919,-1.3002402552131738,-0.2390041656752257,-0.0237744790574959,6.598002139147101,0.3754882761592191,0.3894480235658071,3.7869302118047257,5.06693726994409,3.2498583083645523,2.2169974559074204,0.1274490614717991,7.245825387739755,50.03431572839389,-0.4272089824365528,0.3069730122417429,20.798827504510683,24.569739526935955
AA10_S104,0.0054786988275488,0.0036199278388099,0.0022742027906146,0.3560506129547147,0.2102654459097319,5.201847935554103,5.673639022110803,22.316421861482635,36.91173437058332,0.0133309468354332,0.002697264362397,0.0013070597681209,0.2191649229543326,0.097330234588636,2.6312190885426974,4.786280301171573,23.78323941018944,38.44160219069628,2.5940778506202355,0.0186911570852361,-0.3437162644960047,-0.3414472343047046,-1.3964748010697363,0.957046816090968,1.410907400626993,-0.9781875232135524,1.7539556427153289,4.791507693507579,-1.5684363049882633,-0.8442807521742863,-1.1227693365848972,0.6021524867139947,0.0415484556290608,0.4904054929684704,0.2380649458799384,2.5866008589979206
AA05_S185,0.0007592995964572,0.0230228979254775,0.0053894018473242,0.5160471707783557,0.2169336267103619,2.434448584298293,9.1097285351151,-160.04332335944562,1477.36629791788,0.0015933260987324,0.0045712885244026,0.0013398872524195,0.1154551158316736,0.5001955665855452,3.539410441065029,2.293795463682362,347.2140961197173,1695.2224305822513,3.063158097257166,-0.0696870244491612,0.1894628353817493,4.094913751187723,4.725341143328033,-0.3958314898649612,-0.5092909733334552,0.372630047322699,1.284320424948432,7.532489037543062,-0.8907065418343718,-0.9658113408822406,19.220759125645927,22.096459313588223,-0.8640895274945093,-0.6117678521787675,1.169743802697428,-0.1201327446037221
AA10_S45,0.0071102701492531,0.0039884383186294,0.0022640890542595,0.3164293409491721,0.2149419863226335,7.988795879270656,7.391852825646899,40.16711494282543,206.01122600852855,0.0128394408436856,0.0032939289893283,0.0013299508397336,0.2056039558432292,0.1869739708896536,4.651135754004821,3.6806456120713,120.92071725896388,447.5741575035074,3.023831543544416,0.4985784244734889,-0.06922110218319,0.3332331558290238,2.904624378151904,0.683712804357721,0.1395646088925302,-3.949453224972308,3.5312735782973235,9.86997088239284,-1.1104318991634143,-0.5128546816053476,-0.1638015456979733,11.469956547655046,-0.2349178484994838,-0.5026831819639614,26.073895585278457,12.549611695029238
AA05_S206,0.0033900482263421,0.0204373716937517,0.0071774320765452,0.4863325033930173,0.3241636278777537,6.24010798182213,9.734775416234212,-1115.3980865362637,6692.916399215806,0.0063335183729816,0.0064862834317306,0.001589989692785,0.222897292027464,0.6669277195760523,4.221577816509167,2.365565603443493,4057.676055341267,14996.604496716966,2.1319581223446047,-0.5722012774183695,0.6025146696929637,3.363671473629249,4.582739299337664,0.418437439272578,-0.2421073233417947,-3.482420427986641,2.375837430104319,3.1118318536571143,-0.6416300408023257,0.3517276915309715,15.736278862724571,22.93876073542056,-0.1614813198156013,-0.8618375548060255,13.10698203183626,4.31888736676564
AA08_S80,0.0035698710286409,0.0184680996021331,0.0073637566736466,0.5107328693489129,0.2761853276412223,8.507154508546058,10.276474465246896,-211.21905897808412,3911.3341847756055,0.006630709121746,0.0050788451330059,0.0023671885851823,0.1555791062948861,0.5445924303681685,6.165588159911327,2.481533911988936,800.5002221148421,4230.697711802448,2.1860126835219758,-0.5910748449876804,0.3502066265611472,2.0435463132747413,5.157969461868524,0.4417151707907238,0.4231085686324284,1.293822605836399,2.121611374868793,3.557436267089183,0.3896832483485721,-0.2087226878187471,10.18045083870567,27.360289332458525,0.2671820325779253,-0.4923532882947765,6.356492934331039,5.009753714618901
AA09_S16,0.005296574572687,0.0036910600202825,0.0023660170428857,0.2883479025088589,0.175459444833997,9.161012725226367,8.999295146268588,25.515799724639347,77.11787229292845,0.0098963028339392,0.0033197240145384,0.0011312770842927,0.2217567901216294,0.0531610291980426,6.138213988870699,5.1439528183895575,28.66396098793153,69.59906558587198,2.256217066657918,0.4346880392681748,0.6105519508783287,0.5494599857258036,1.1749631473586262,0.710364963818863,0.9720393403800708,-0.9625143515671248,1.0885702700367923,3.118125094166678,-1.6026949088575162,-0.665673064273455,-1.3541761677027466,2.10667756432788,-1.0835451438593484,0.0138191562826701,0.8358152531697263,0.2955330067287764
AA08_S150,0.0044509371124295,0.0172796399384344,0.0058652246049727,0.5048432974639757,0.2154464256581904,7.128633853808563,9.698930571398334,292.6067593149791,479.4846247473572,0.0075784340061495,0.0039069683131993,0.0016415505476496,0.1292843138392526,0.3537587363450473,5.05694163882887,2.8138206768036804,229.2084116378582,621.182712962571,2.718902894555934,-1.455420764686316,-0.0404649826181544,2.4085211281347383,6.1212818255371335,0.3453115828548673,0.2653932646881761,-0.2493564623959566,2.7255795595542667,7.317722687098609,2.8785392262613785,-0.1793973377403936,13.710125620050544,41.59069660903118,-0.4750502494416073,-1.0398565002545763,1.6644299990833489,7.06164811587856
AA09_S155,0.0072482982698946,0.0027524714407332,0.0021826432831478,0.3292505166881055,0.2827238157295811,7.508095550752204,9.848653880327436,14.453811148044707,95.01997849168332,0.0133838509638149,0.0020283477592571,0.0010467553404459,0.2742888522134888,0.3825375191955228,3.720542127930087,6.052397351603892,62.16169211084773,252.6678936014264,2.4529156537930925,0.4942463608506432,-0.8813140763921574,2.0254186223096258,4.424878780224425,0.4916355113219998,0.4885393334761797,-4.4616002176228,6.005381039738069,5.8952927991510204,-0.6125946695656337,0.0239715178603039,6.784658178757656,21.4585425367521,-0.3417607179712187,-0.6977243364943013,27.852734375475105,36.81377357545901
AA10_S140,0.0070188938710913,0.0049940302461495,0.0024527528545978,0.4935212776964917,0.2935154464579903,11.044607503918796,10.740165183603636,8.676715606557488,138.60541556370347,0.014292328344574,0.0029176006892801,0.0007713723295188,0.2696971276947891,0.3001081957674115,4.609329268381052,4.738376520527513,54.0233250917115,172.61523018307145,2.2479504469632903,-0.1971278454930671,-0.6195965219748879,1.4401702148155755,3.379981713676601,-0.417542946532552,0.0897723005846874,-1.3876579951637835,2.4210135088227145,3.590464953846759,-1.3687297300146593,0.5966552063132968,4.566547214102933,12.101521395572808,-0.6025759792050831,-0.687256980197533,1.469360283015131,5.75208310963524
